animal_id,image_name,model_used,geom_dist_hook_width,geom_dist_pin_width,geom_dist_withers_back,geom_dist_back_hip,geom_angle_withers_back_hip,geom_angle_back_hip_tail,geom_angle_hookU_hip_hookD,tex_withers_R_mean,tex_withers_G_mean,tex_withers_B_mean,tex_back_R_mean,tex_back_G_mean,tex_back_B_mean,tex_hook_up_R_mean,tex_hook_up_G_mean,tex_hook_up_B_mean,tex_hook_down_R_mean,tex_hook_down_G_mean,tex_hook_down_B_mean,tex_hip_R_mean,tex_hip_G_mean,tex_hip_B_mean,tex_tail_head_R_mean,tex_tail_head_G_mean,tex_tail_head_B_mean,tex_pin_down_R_mean,tex_pin_down_G_mean,tex_pin_down_B_mean,tex_pin_up_R_mean,tex_pin_up_G_mean,tex_pin_up_B_mean,tex_bbox_R_mean,tex_bbox_G_mean,tex_bbox_B_mean
1106,20260101_064610_baia19_IPC2.jpg,yolov8n-pose_ep100_sz960_b8_rectT,0.4447324365311431,0.22779323631527099,0.3063531765797269,0.4884713763330767,177.60633684153728,178.31673039844028,222.01800669804229,48.34183673469388,48.34183673469388,48.34183673469388,28.714285714285715,28.714285714285715,28.714285714285715,61.68877551020408,61.68877551020408,61.68877551020408,40.56122448979592,40.56122448979592,40.56122448979592,56.285714285714285,56.285714285714285,56.285714285714285,43.16326530612245,43.16326530612245,43.16326530612245,78.17857142857143,78.17857142857143,78.17857142857143,75.06122448979592,75.06122448979592,75.06122448979592,68.17112261859097,68.17112261859097,68.17112261859097
1106,20260101_064711_baia19_IPC2.jpg,yolov8n-pose_ep100_sz960_b8_rectT,0.4072228018563345,0.1943880334112295,0.31614024013229386,0.4875577418116175,175.35325879461027,173.6256325950465,224.94555792199859,44.21938775510204,44.21938775510204,44.21938775510204,27.581632653061224,27.581632653061224,27.581632653061224,47.35204081632653,47.35204081632653,47.35204081632653,57.13775510204081,57.13775510204081,57.13775510204081,48.15816326530612,48.15816326530612,48.15816326530612,37.173469387755105,37.173469387755105,37.173469387755105,41.107142857142854,41.107142857142854,41.107142857142854,40.994897959183675,40.994897959183675,40.994897959183675,66.06478893560195,66.06478893560195,66.06478893560195
1106,20260101_064910_baia19_IPC2.jpg,yolov8n-pose_ep100_sz960_b8_rectT,0.40995351429582205,0.19707953832957614,0.31185654085328507,0.48780863675147046,176.12567011851533,174.23966474089997,224.76875743075948,81.84183673469387,81.84183673469387,81.84183673469387,29.678571428571427,29.678571428571427,29.678571428571427,66.78061224489795,66.78061224489795,66.78061224489795,58.984693877551024,58.984693877551024,58.984693877551024,46.90816326530612,46.90816326530612,46.90816326530612,39.183673469387756,39.183673469387756,39.183673469387756,33.52040816326531,33.52040816326531,33.52040816326531,45.11734693877551,45.11734693877551,45.11734693877551,67.35134731705861,67.35134731705861,67.35134731705861
1106,20260101_065012_baia19_IPC2.jpg,yolov8n-pose_ep100_sz960_b8_rectT,0.44308145610762223,0.2283564497400615,0.3085392525583023,0.48051971675594185,177.65321591391535,180.06517591164868,221.44577629608332,53.173469387755105,53.173469387755105,53.173469387755105,39.38265306122449,39.38265306122449,39.38265306122449,116.66326530612245,116.66326530612245,116.66326530612245,69.5204081632653,69.5204081632653,69.5204081632653,70.57142857142857,70.57142857142857,70.57142857142857,43.38775510204081,43.38775510204081,43.38775510204081,37.28061224489796,37.28061224489796,37.28061224489796,46.54081632653061,46.54081632653061,46.54081632653061,67.66520391886029,67.66520391886029,67.66520391886029
1106,20260101_065312_baia19_IPC2.jpg,yolov8n-pose_ep100_sz960_b8_rectT,0.4229771782779659,0.2123618053095089,0.3015303059613558,0.48308432621706593,177.02137667106794,177.13785323147437,222.1582198847529,46.91326530612245,46.91326530612245,46.91326530612245,66.14795918367346,66.14795918367346,66.14795918367346,101.66326530612245,101.66326530612245,101.66326530612245,50.16326530612245,50.16326530612245,50.16326530612245,71.85204081632654,71.85204081632654,71.85204081632654,37.27040816326531,37.27040816326531,37.27040816326531,37.60204081632653,37.60204081632653,37.60204081632653,58.015306122448976,58.015306122448976,58.015306122448976,71.66677100367947,71.66677100367947,71.66677100367947
1106,20260101_065422_baia19_IPC2.jpg,yolov8n-pose_ep100_sz960_b8_rectT,0.42038204136058666,0.20757126898051095,0.3071888074985923,0.4836881425939241,175.96299730820215,175.82770428112696,222.37674636441744,93.23979591836735,93.23979591836735,93.23979591836735,33.36224489795919,33.36224489795919,33.36224489795919,103.14795918367346,103.14795918367346,103.14795918367346,58.16326530612245,58.16326530612245,58.16326530612245,86.48469387755102,86.48469387755102,86.48469387755102,49.734693877551024,49.734693877551024,49.734693877551024,38.47959183673469,38.47959183673469,38.47959183673469,69.83163265306122,69.83163265306122,69.83163265306122,69.09212195251672,69.09212195251672,69.09212195251672
1106,20260101_065711_baia19_IPC2.jpg,yolov8n-pose_ep100_sz960_b8_rectT,0.4411870369376639,0.2228174052592483,0.2946457596234608,0.4927695215860321,175.27810214053326,177.0211575706753,223.20504979161046,73.76020408163265,73.76020408163265,73.76020408163265,41.91836734693877,41.91836734693877,41.91836734693877,142.51020408163265,142.51020408163265,142.51020408163265,40.87244897959184,40.87244897959184,40.87244897959184,47.15816326530612,47.15816326530612,47.15816326530612,35.11734693877551,35.11734693877551,35.11734693877551,40.0,40.0,40.0,57.88775510204081,57.88775510204081,57.88775510204081,70.18472379414271,70.18472379414271,70.18472379414271
1106,20260102_220014_baia14_IPC3.jpg,yolov8n-pose_ep100_sz960_b8_rectT,0.43307599125019863,0.21788249685099217,0.33950111943562616,0.48504165796258686,179.83290429259284,181.4382278496171,221.36822231568604,35.316326530612244,35.316326530612244,35.316326530612244,66.48469387755102,66.48469387755102,66.48469387755102,25.122448979591837,25.122448979591837,25.122448979591837,56.39795918367347,56.39795918367347,56.39795918367347,103.76020408163265,103.76020408163265,103.76020408163265,66.40306122448979,66.40306122448979,66.40306122448979,104.28571428571429,104.28571428571429,104.28571428571429,56.66326530612245,56.66326530612245,56.66326530612245,56.39221568145693,56.39221568145693,56.39221568145693
1106,20260102_220220_baia14_IPC3.jpg,yolov8n-pose_ep100_sz960_b8_rectT,0.42521073092085954,0.21901068955335626,0.33840239465150795,0.4827519844527789,179.93756521559322,182.44722101971013,219.96356641264254,37.795918367346935,37.795918367346935,37.795918367346935,66.0765306122449,66.0765306122449,66.0765306122449,27.086734693877553,27.086734693877553,27.086734693877553,98.85714285714286,98.85714285714286,98.85714285714286,101.04081632653062,101.04081632653062,101.04081632653062,85.81122448979592,85.81122448979592,85.81122448979592,63.82142857142857,63.82142857142857,63.82142857142857,40.84183673469388,40.84183673469388,40.84183673469388,57.22254175700635,57.22254175700635,57.22254175700635
1106,20260102_220814_baia14_IPC3.jpg,yolov8n-pose_ep100_sz960_b8_rectT,0.41870626615322626,0.21331740193487786,0.338286708956478,0.48158760755336677,179.21543497469565,180.5195383345995,220.28645473330835,56.433673469387756,56.433673469387756,56.433673469387756,57.17857142857143,57.17857142857143,57.17857142857143,31.816326530612244,31.816326530612244,31.816326530612244,102.03061224489795,102.03061224489795,102.03061224489795,105.97448979591837,105.97448979591837,105.97448979591837,87.88265306122449,87.88265306122449,87.88265306122449,97.09183673469387,97.09183673469387,97.09183673469387,83.6734693877551,83.6734693877551,83.6734693877551,58.722583588728554,58.722583588728554,58.722583588728554
1106,20260103_215208_baia22_VIPWX.jpg,yolov8n-pose_ep100_sz960_b8_rectT,0.41102132488309834,0.19745350089072536,0.29157631968137643,0.4947487809945437,174.75976937587663,174.42253238886082,226.11509802855437,27.9234693877551,27.9234693877551,27.9234693877551,68.47448979591837,68.47448979591837,68.47448979591837,32.78061224489796,32.78061224489796,32.78061224489796,32.65816326530612,32.65816326530612,32.65816326530612,106.00510204081633,106.00510204081633,106.00510204081633,99.31632653061224,99.31632653061224,99.31632653061224,93.43367346938776,93.43367346938776,93.43367346938776,53.765306122448976,53.765306122448976,53.765306122448976,56.32169053440447,56.32169053440447,56.32169053440447
1106,20260104_221710_baia19_IPC2.jpg,yolov8n-pose_ep100_sz960_b8_rectT,0.4255654250308711,0.21583752523035196,0.29104391956394926,0.4909636456571901,178.89165917559833,173.81548051586725,227.6051132589724,15.887755102040817,15.887755102040817,15.887755102040817,53.857142857142854,53.857142857142854,53.857142857142854,48.92857142857143,48.92857142857143,48.92857142857143,74.47448979591837,74.47448979591837,74.47448979591837,90.84693877551021,90.84693877551021,90.84693877551021,94.71938775510205,94.71938775510205,94.71938775510205,149.62755102040816,149.62755102040816,149.62755102040816,86.36224489795919,86.36224489795919,86.36224489795919,64.26881942485662,64.26881942485662,64.26881942485662
